-9.54433441E-001	-2.02000022E-001	-1.00190377E+000
-8.38848114E-001	-2.02000022E-001	-1.00190377E+000
-8.38848114E-001	-2.79516578E-002	-1.04853845E+000
-9.54433441E-001	-2.79516578E-002	-1.04853845E+000
-7.23258913E-001	-2.79516578E-002	-1.04853845E+000
-7.23258913E-001	-2.02000022E-001	-1.00190377E+000
-9.54433441E-001	-2.79516578E-002	-1.04853845E+000
-8.38848114E-001	-2.79516578E-002	-1.04853845E+000
-8.38848114E-001	9.94606018E-002	-1.17595315E+000
-9.54433441E-001	9.94606018E-002	-1.17595315E+000
-8.38848114E-001	1.46096706E-001	-1.34999871E+000
-9.54433441E-001	1.46096706E-001	-1.34999871E+000
-8.38847995E-001	9.94606018E-002	-1.52404821E+000
-9.54433322E-001	9.94606018E-002	-1.52404821E+000
-8.38847995E-001	-2.79515982E-002	-1.65146291E+000
-9.54433322E-001	-2.79515982E-002	-1.65146291E+000
-8.38847995E-001	-2.01999962E-001	-1.69809759E+000
-9.54433322E-001	-2.01999933E-001	-1.69809759E+000
-8.38847995E-001	-3.76048267E-001	-1.65146291E+000
-9.54433322E-001	-3.76048267E-001	-1.65146291E+000
-8.38847995E-001	-5.03460586E-001	-1.52404821E+000
-9.54433322E-001	-5.03460586E-001	-1.52404821E+000
-8.38848114E-001	-5.50096750E-001	-1.34999871E+000
-9.54433441E-001	-5.50096750E-001	-1.34999871E+000
-7.23258913E-001	1.46096706E-001	-1.34999871E+000
-7.23258793E-001	9.94606018E-002	-1.52404809E+000
-7.23258793E-001	-2.79515982E-002	-1.65146279E+000
-7.23258793E-001	-2.01999962E-001	-1.69809747E+000
-7.23258793E-001	-3.76048297E-001	-1.65146279E+000
-7.23258793E-001	-5.03460586E-001	-1.52404809E+000
-7.23258913E-001	-5.50096750E-001	-1.34999871E+000
-7.23258913E-001	9.94606018E-002	-1.17595315E+000
-7.23258913E-001	-2.79516578E-002	-1.04853845E+000
-7.23258793E-001	-5.03460586E-001	-1.52404809E+000
-6.94839418E-001	-4.97290432E-001	-1.34999871E+000
-6.94839418E-001	-4.57728982E-001	-1.49764657E+000
-7.23258793E-001	-3.76048297E-001	-1.65146279E+000
-6.94839299E-001	-3.49645138E-001	-1.60572839E+000
-7.23258793E-001	-2.01999962E-001	-1.69809747E+000
-6.94839299E-001	-2.01999962E-001	-1.64529061E+000
-7.23258793E-001	-2.79515982E-002	-1.65146279E+000
-6.94839299E-001	-5.43547869E-002	-1.60572839E+000
-7.23258793E-001	9.94606018E-002	-1.52404809E+000
-6.94839418E-001	5.37289977E-002	-1.49764657E+000
-7.23258913E-001	1.46096706E-001	-1.34999871E+000
-6.94839418E-001	9.32904482E-002	-1.34999871E+000
-7.23258913E-001	9.94606018E-002	-1.17595315E+000
-6.94839418E-001	5.37290573E-002	-1.20235467E+000
-7.23258913E-001	-2.79516578E-002	-1.04853845E+000
-6.94839418E-001	-5.43547869E-002	-1.09427285E+000
-6.94839418E-001	-4.57729161E-001	-1.20235467E+000
-7.23258913E-001	-5.03460705E-001	-1.17595315E+000
-6.94839418E-001	-3.49645436E-001	-1.09427285E+000
-7.23258913E-001	-3.76048625E-001	-1.04853845E+000
-6.94839418E-001	-2.02000022E-001	-1.05471063E+000
-7.23258913E-001	-2.02000022E-001	-1.00190377E+000
-6.94839418E-001	-5.43547869E-002	-1.09427285E+000
-7.23258913E-001	-2.79516578E-002	-1.04853845E+000
-9.54433441E-001	-5.50096750E-001	-1.34999871E+000
-8.38848114E-001	-5.50096750E-001	-1.34999871E+000
-8.38848114E-001	-5.03460705E-001	-1.17595315E+000
-9.54433441E-001	-5.03460705E-001	-1.17595315E+000
-8.38848114E-001	-3.76048595E-001	-1.04853845E+000
-9.54433441E-001	-3.76048595E-001	-1.04853845E+000
-7.23258913E-001	-5.03460705E-001	-1.17595315E+000
-7.23258913E-001	-5.50096750E-001	-1.34999871E+000
-7.23258913E-001	-3.76048625E-001	-1.04853845E+000
-9.54433441E-001	-3.76048595E-001	-1.04853845E+000
-8.38848114E-001	-3.76048595E-001	-1.04853845E+000
-8.38848114E-001	-2.02000022E-001	-1.00190377E+000
-9.54433441E-001	-2.02000022E-001	-1.00190377E+000
-7.23258913E-001	-2.02000022E-001	-1.00190377E+000
-7.23258913E-001	-3.76048625E-001	-1.04853845E+000
-9.54433441E-001	-2.79516578E-002	-1.04853845E+000
-9.85160828E-001	-5.43547869E-002	-1.09427285E+000
-9.85160828E-001	-2.02000022E-001	-1.05471063E+000
-9.54433441E-001	-2.02000022E-001	-1.00190377E+000
-9.85160828E-001	-3.49645436E-001	-1.09427285E+000
-9.54433441E-001	-3.76048595E-001	-1.04853845E+000
-9.85160828E-001	-4.57729161E-001	-1.20235467E+000
-9.54433441E-001	-5.03460705E-001	-1.17595315E+000
-9.85160828E-001	-4.97290432E-001	-1.34999871E+000
-9.54433441E-001	-5.50096750E-001	-1.34999871E+000
-9.85160828E-001	-4.57728982E-001	-1.49764657E+000
-9.54433322E-001	-5.03460586E-001	-1.52404821E+000
-9.85160708E-001	-3.49645138E-001	-1.60572851E+000
-9.54433322E-001	-3.76048267E-001	-1.65146291E+000
-9.85160708E-001	-2.01999962E-001	-1.64529073E+000
-9.54433322E-001	-2.01999933E-001	-1.69809759E+000
-9.85160708E-001	-5.43547869E-002	-1.60572851E+000
-9.54433322E-001	-2.79515982E-002	-1.65146291E+000
-9.85160828E-001	5.37289977E-002	-1.49764657E+000
-9.54433322E-001	9.94606018E-002	-1.52404821E+000
-9.85160828E-001	9.32904482E-002	-1.34999871E+000
-9.54433441E-001	1.46096706E-001	-1.34999871E+000
-9.85160828E-001	5.37290573E-002	-1.20235467E+000
-9.54433441E-001	9.94606018E-002	-1.17595315E+000
-9.85160828E-001	-5.43547869E-002	-1.09427285E+000
-9.54433441E-001	-2.79516578E-002	-1.04853845E+000
-9.85160828E-001	-4.57728982E-001	-1.49764657E+000
-9.85160828E-001	-4.97290432E-001	-1.34999871E+000
-9.85160828E-001	-4.57729161E-001	-1.20235467E+000
-9.85160828E-001	-3.49645436E-001	-1.09427285E+000
-9.85160708E-001	-3.49645138E-001	-1.60572851E+000
-9.85160828E-001	-2.02000022E-001	-1.05471063E+000
-9.85160708E-001	-2.01999962E-001	-1.64529073E+000
-9.85160828E-001	-5.43547869E-002	-1.09427285E+000
-9.85160708E-001	-5.43547869E-002	-1.60572851E+000
-9.85160828E-001	5.37289977E-002	-1.49764657E+000
-9.85160828E-001	5.37290573E-002	-1.20235467E+000
-9.85160828E-001	9.32904482E-002	-1.34999871E+000
-6.94839418E-001	-4.57729161E-001	-1.20235467E+000
-6.94839418E-001	-4.97290432E-001	-1.34999871E+000
-6.94839418E-001	-4.57728982E-001	-1.49764657E+000
-6.94839418E-001	-3.49645436E-001	-1.09427285E+000
-6.94839299E-001	-3.49645138E-001	-1.60572839E+000
-6.94839418E-001	-2.02000022E-001	-1.05471063E+000
-6.94839299E-001	-2.01999962E-001	-1.64529061E+000
-6.94839418E-001	-5.43547869E-002	-1.09427285E+000
-6.94839299E-001	-5.43547869E-002	-1.60572839E+000
-6.94839418E-001	5.37290573E-002	-1.20235467E+000
-6.94839418E-001	5.37289977E-002	-1.49764657E+000
-6.94839418E-001	9.32904482E-002	-1.34999871E+000
